series_id,geo_id,geo_name,ref_date,value,unit
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-09-01,1065.8507994120005,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-10-01,1342.9733511249997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-11-01,1499.5757962229995,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-12-01,1561.0509790719998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-01-01,1568.0959051300001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-02-01,1614.9648967510002,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-03-01,1660.7904227640001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-04-01,1634.814687096,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-05-01,1711.9199525029996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-06-01,1884.5937858390007,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-07-01,1889.0364300069998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-08-01,1898.921234214,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-09-01,1913.7327096519998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-10-01,1955.3290984659996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-11-01,2358.997612221999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2018-12-01,2564.472608671,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-01-01,2543.963860946,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-02-01,2610.517681579,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-03-01,2601.0974829419997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-04-01,2613.790356522001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-05-01,2902.1693499999997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-06-01,2952.719787490999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-07-01,2749.0928099999996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-08-01,2640.3799999999997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-09-01,2686.390140000001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-10-01,2691.8618699999997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-11-01,2663.4354899999994,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2019-12-01,2811.720620000001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-01-01,2731.0355999999997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-02-01,2762.430739999999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-03-01,2694.99114,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-04-01,2658.110489999999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-05-01,2650.8918699999986,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-06-01,2787.2276699999957,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-07-01,2830.77101,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-08-01,2846.308740000001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-09-01,2861.8495199999993,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-10-01,2917.342249999998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-11-01,2936.394980000001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2020-12-01,3016.6794599999985,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-01-01,2943.1399699999993,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-02-01,2966.6698800000004,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-03-01,2992.47221,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-04-01,3022.9419000000007,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-05-01,3058.813159999999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-06-01,3057.872220000002,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-07-01,3123.2828500000014,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-08-01,3179.448229999999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-09-01,3215.50987,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-10-01,3264.188369999999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-11-01,3246.382029999999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2021-12-01,5678.8498899999995,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-01-01,5355.052512958005,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-02-01,7747.135420997999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-03-01,5533.145777613001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-04-01,3657.8768032670014,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-05-01,3588.992070646,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-06-01,3626.80737004,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-07-01,3621.29865385,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-08-01,3542.5783719210076,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-09-01,3522.402969726998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-10-01,3531.5841533569974,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-11-01,3586.9166815960025,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2022-12-01,3651.0701629049972,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-01-01,3621.9989237530035,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-02-01,3632.449913151,IDR billion
